Timestamp,DeviceID,SensorID,Speed,Pressure,Temperature,Latitude,Longitude,Wear,Status,Obs_Obj,Collision,Type
2025-05-06 11:00:00,TT350,SID008,31.9,1084.0,187.0,13.089212,80.281201,0.684,Active,Person,No,Sudden
2025-05-06 11:05:00,TT350,SID008,24.7,1516.0,172.0,13.084734,80.288412,0.841,Inactive,Vehicle,No,Sudden
2025-05-06 11:10:00,TT125,SID014,13.8,1983.0,200.0,13.086092,80.283949,0.313,Inactive,Vehicle,No,Sudden
2025-05-06 11:15:00,TT125,SID014,15.7,1244.0,199.0,13.086801,80.289883,0.471,Inactive,Person,No,Sudden
2025-05-06 11:20:00,TT350,SID008,26.3,1557.0,51.0,13.079316,80.286406,0.342,Active,Person,No,Sudden
2025-05-06 11:25:00,TT350,SID008,37.7,1469.0,150.0,13.08608,80.293924,0.373,Active,Person,No,Sudden
2025-05-06 11:30:00,TT350,SID008,34.2,1011.0,196.0,13.086349,80.291607,0.25,Inactive,Vehicle,No,Sudden
2025-05-06 11:35:00,TT125,SID014,19.6,1007.0,134.0,13.079947,80.293716,0.79,Active,Vehicle,No,Sudden
2025-05-06 11:40:00,TT125,SID014,32.8,1436.0,62.0,13.078131,80.287696,0.633,Active,Vehicle,No,Sudden
2025-05-06 11:45:00,TT125,SID014,31.6,1586.0,83.0,13.084216,80.287292,0.925,Active,Signal,No,Planned
2025-05-06 11:50:00,TT350,SID008,11.3,1451.0,34.0,13.081722,80.282503,0.515,Inactive,Signal,No,Planned
2025-05-06 11:55:00,TT350,SID008,35.5,1200.0,184.0,13.076307,80.282234,0.41,Active,Signal,No,Planned
2025-05-06 12:00:00,TT125,SID014,1.6,1319.0,141.0,13.085401,80.283719,0.657,Active,Vehicle,No,Sudden
2025-05-06 12:05:00,TT125,SID014,8.9,1749.0,161.0,13.081809,80.290669,0.523,Active,Signal,No,Planned
2025-05-06 12:10:00,TT350,SID008,32.9,1753.0,35.0,13.079708,80.29756,0.656,Active,Signal,No,Planned
2025-05-06 12:15:00,TT350,SID008,26.4,1895.0,167.0,13.090359,80.286925,0.525,Active,Signal,No,Planned
2025-05-06 12:20:00,TT125,SID014,15.4,1589.0,160.0,13.092796,80.287573,0.5,Active,Person,No,Sudden
2025-05-06 12:25:00,TT350,SID008,29.3,1720.0,36.0,13.089606,80.283271,0.041,Inactive,Vehicle,No,Sudden
2025-05-06 12:30:00,TT125,SID014,16.2,1638.0,106.0,13.076258,80.293244,0.434,Inactive,Signal,No,Planned
2025-05-06 12:35:00,TT350,SID008,20.8,1802.0,93.0,13.083429,80.285709,0.877,Inactive,Signal,No,Planned
2025-05-06 12:40:00,TT125,SID014,11.0,1453.0,160.0,13.078904,80.288085,0.596,Inactive,Person,No,Sudden
2025-05-06 12:45:00,TT125,SID014,37.7,1552.0,51.0,13.082629,80.290037,0.05,Inactive,Signal,No,Planned
2025-05-06 12:50:00,TT350,SID008,32.1,1984.0,51.0,13.09243,80.289229,0.669,Inactive,Vehicle,No,Sudden
2025-05-06 12:55:00,TT125,SID014,31.3,1994.0,192.0,13.087872,80.290179,0.374,Active,Signal,No,Planned
2025-05-06 13:00:00,TT125,SID014,0.9,1706.0,67.0,13.079518,80.291538,0.291,Inactive,Person,No,Sudden
2025-05-06 13:05:00,TT125,SID014,4.3,1021.0,155.0,13.079554,80.28464,0.263,Active,Vehicle,No,Sudden
2025-05-06 13:10:00,TT350,SID008,0.5,1479.0,116.0,13.091208,80.283453,0.041,Inactive,Vehicle,No,Sudden
2025-05-06 13:15:00,TT125,SID014,10.3,1413.0,163.0,13.082777,80.283126,0.459,Active,Person,No,Sudden
2025-05-06 13:20:00,TT125,SID014,3.6,1820.0,175.0,13.088122,80.296296,0.265,Inactive,Vehicle,No,Sudden
2025-05-06 13:25:00,TT125,SID014,15.2,1674.0,98.0,13.089612,80.283711,0.205,Active,Signal,No,Planned
2025-05-06 13:30:00,TT125,SID014,15.7,1194.0,95.0,13.090193,80.287241,0.754,Active,Person,No,Sudden
2025-05-06 13:35:00,TT125,SID014,37.3,1734.0,49.0,13.089801,80.288084,0.104,Inactive,Vehicle,No,Sudden
2025-05-06 13:40:00,TT350,SID008,10.9,1722.0,37.0,13.093202,80.288277,0.689,Inactive,Vehicle,No,Sudden
2025-05-06 13:45:00,TT350,SID008,34.4,1164.0,168.0,13.091943,80.287115,0.958,Active,Vehicle,No,Sudden
2025-05-06 13:50:00,TT350,SID008,9.3,1671.0,62.0,13.080545,80.290725,0.942,Inactive,Person,No,Sudden
2025-05-06 13:55:00,TT350,SID008,5.2,1120.0,75.0,13.076901,80.298562,0.978,Inactive,Person,No,Sudden
2025-05-06 14:00:00,TT125,SID014,38.6,1409.0,200.0,13.090782,80.282958,0.698,Inactive,Signal,No,Planned
2025-05-06 14:05:00,TT125,SID014,37.7,1524.0,189.0,13.076266,80.288305,0.182,Inactive,Signal,No,Planned
2025-05-06 14:10:00,TT350,SID008,34.0,1679.0,36.0,13.093146,80.286224,0.755,Inactive,Signal,No,Planned
2025-05-06 14:15:00,TT350,SID008,16.3,1461.0,99.0,13.082323,80.298844,0.592,Inactive,Signal,No,Planned
2025-05-06 14:20:00,TT125,SID014,39.9,1274.0,183.0,13.088052,80.286785,0.341,Inactive,Signal,No,Planned
2025-05-06 14:25:00,TT350,SID008,17.4,1589.0,56.0,13.090063,80.298148,0.417,Active,Person,No,Sudden
2025-05-06 14:30:00,TT350,SID008,16.5,1744.0,144.0,13.083299,80.29784,0.372,Inactive,Person,No,Sudden
2025-05-06 14:35:00,TT350,SID008,2.8,1286.0,104.0,13.081752,80.297181,0.308,Inactive,Signal,No,Planned
2025-05-06 14:40:00,TT350,SID008,6.3,1053.0,159.0,13.081602,80.29726,0.872,Active,Vehicle,No,Sudden
2025-05-06 14:45:00,TT350,SID008,15.0,1471.0,100.0,13.092147,80.29341,0.168,Inactive,Vehicle,No,Sudden
2025-05-06 14:50:00,TT125,SID014,20.7,1711.0,171.0,13.082414,80.297779,0.079,Active,Vehicle,No,Sudden
2025-05-06 14:55:00,TT125,SID014,39.7,1463.0,148.0,13.090073,80.282553,0.945,Active,Vehicle,No,Sudden
2025-05-06 15:00:00,TT350,SID008,5.4,1444.0,129.0,13.084517,80.292876,0.99,Active,Person,No,Sudden
2025-05-06 15:05:00,TT350,SID008,29.3,1006.0,122.0,13.087654,80.298868,0.598,Active,Signal,No,Planned
2025-05-06 15:10:00,TT350,SID008,22.9,1735.0,69.0,13.079331,80.284537,0.948,Active,Signal,No,Planned
2025-05-06 15:15:00,TT125,SID014,0.8,1918.0,188.0,13.091204,80.293159,0.098,Active,Person,No,Sudden
2025-05-06 15:20:00,TT350,SID008,39.6,1120.0,177.0,13.083685,80.295335,0.842,Active,Vehicle,No,Sudden
2025-05-06 15:25:00,TT350,SID008,16.4,1104.0,68.0,13.089022,80.29085,0.742,Inactive,Signal,No,Planned
2025-05-06 15:30:00,TT350,SID008,20.2,1381.0,101.0,13.083952,80.298458,0.204,Active,Vehicle,No,Sudden
2025-05-06 15:35:00,TT350,SID008,25.3,1783.0,193.0,13.091381,80.290585,0.495,Inactive,Person,No,Sudden
2025-05-06 15:40:00,TT125,SID014,31.1,1939.0,159.0,13.082856,80.281439,0.911,Active,Signal,No,Planned
2025-05-06 15:45:00,TT125,SID014,32.0,1248.0,77.0,13.079677,80.296117,0.189,Inactive,Signal,No,Planned
2025-05-06 15:50:00,TT350,SID008,12.9,1156.0,179.0,13.078573,80.282596,0.243,Active,Vehicle,No,Sudden
2025-05-06 15:55:00,TT350,SID008,14.3,1887.0,156.0,13.08984,80.297893,0.425,Inactive,Signal,No,Planned
2025-05-06 16:00:00,TT350,SID008,6.1,1429.0,167.0,13.083173,80.281293,0.717,Inactive,Vehicle,No,Sudden
2025-05-06 16:05:00,TT350,SID008,13.5,1184.0,34.0,13.077889,80.292771,0.228,Active,Person,No,Sudden
2025-05-06 16:10:00,TT350,SID008,9.3,1892.0,180.0,13.081599,80.295624,0.441,Active,Signal,No,Planned
2025-05-06 16:15:00,TT350,SID008,37.7,1943.0,168.0,13.083993,80.291874,0.738,Inactive,Signal,No,Planned
2025-05-06 16:20:00,TT125,SID014,25.9,1176.0,177.0,13.085086,80.293929,0.517,Inactive,Person,No,Sudden
2025-05-06 16:25:00,TT350,SID008,1.8,1379.0,148.0,13.093378,80.287561,0.985,Active,Signal,No,Planned
2025-05-06 16:30:00,TT350,SID008,21.4,1838.0,129.0,13.093238,80.297769,0.659,Active,Signal,No,Planned
2025-05-06 16:35:00,TT350,SID008,38.4,1495.0,101.0,13.086539,80.292516,0.584,Inactive,Signal,No,Planned
2025-05-06 16:40:00,TT125,SID014,17.7,1957.0,159.0,13.087323,80.284484,0.578,Inactive,Signal,No,Planned
2025-05-06 16:45:00,TT350,SID008,16.9,1889.0,113.0,13.077806,80.281445,0.022,Inactive,Signal,No,Planned
2025-05-06 16:50:00,TT125,SID014,29.3,1162.0,150.0,13.083204,80.289634,0.438,Active,Signal,No,Planned
2025-05-06 16:55:00,TT125,SID014,6.6,1565.0,123.0,13.076117,80.295562,0.726,Inactive,Person,No,Sudden
2025-05-06 17:00:00,TT125,SID014,34.0,1119.0,162.0,13.089648,80.296809,0.821,Inactive,Signal,No,Planned
2025-05-06 17:05:00,TT350,SID008,11.9,1849.0,126.0,13.090988,80.284381,0.868,Inactive,Signal,No,Planned
2025-05-06 17:10:00,TT125,SID014,28.4,1539.0,75.0,13.084821,80.287325,0.999,Inactive,Signal,No,Planned
2025-05-06 17:15:00,TT125,SID014,4.6,1776.0,198.0,13.076897,80.289363,0.872,Active,Signal,No,Planned
2025-05-06 17:20:00,TT350,SID008,13.0,1543.0,50.0,13.075669,80.290114,0.135,Inactive,Vehicle,No,Sudden
2025-05-06 17:25:00,TT125,SID014,34.7,1073.0,110.0,13.085686,80.288959,0.205,Inactive,Signal,No,Planned
2025-05-06 17:30:00,TT125,SID014,0.5,1857.0,35.0,13.078328,80.282076,0.364,Active,Vehicle,No,Sudden
2025-05-06 17:35:00,TT350,SID008,7.2,1319.0,33.0,13.0896,80.294574,0.774,Active,Person,No,Sudden
2025-05-06 17:40:00,TT350,SID008,23.9,1386.0,84.0,13.082168,80.285293,0.201,Active,Person,No,Sudden
2025-05-06 17:45:00,TT350,SID008,4.7,1994.0,127.0,13.079005,80.292201,0.938,Inactive,Vehicle,No,Sudden
2025-05-06 17:50:00,TT125,SID014,35.3,1708.0,66.0,13.088655,80.282305,0.181,Active,Signal,No,Planned
2025-05-06 17:55:00,TT350,SID008,20.5,1899.0,108.0,13.085372,80.282878,0.118,Active,Vehicle,No,Sudden
2025-05-06 18:00:00,TT125,SID014,37.3,1849.0,98.0,13.082326,80.286416,0.083,Inactive,Person,No,Sudden
2025-05-06 18:05:00,TT125,SID014,30.1,1292.0,58.0,13.075513,80.293446,0.555,Inactive,Person,No,Sudden
2025-05-06 18:10:00,TT350,SID008,36.8,1829.0,74.0,13.086937,80.287364,0.077,Active,Signal,No,Planned
2025-05-06 18:15:00,TT350,SID008,15.3,1202.0,156.0,13.088661,80.281315,0.962,Inactive,Signal,No,Planned
2025-05-06 18:20:00,TT125,SID014,11.6,1989.0,91.0,13.093065,80.284021,0.112,Inactive,Person,No,Sudden
2025-05-06 18:25:00,TT125,SID014,29.5,1963.0,150.0,13.078368,80.287199,0.616,Inactive,Person,No,Sudden
2025-05-06 18:30:00,TT350,SID008,36.7,1197.0,75.0,13.089227,80.293769,0.752,Active,Person,No,Sudden
2025-05-06 18:35:00,TT125,SID014,29.4,1677.0,102.0,13.07569,80.291723,0.207,Inactive,Vehicle,No,Sudden
2025-05-06 18:40:00,TT125,SID014,24.8,1741.0,151.0,13.084917,80.287756,0.6,Active,Person,No,Sudden
2025-05-06 18:45:00,TT125,SID014,24.5,1178.0,140.0,13.082709,80.284618,0.698,Inactive,Vehicle,No,Sudden
2025-05-06 18:50:00,TT350,SID008,39.1,1502.0,156.0,13.085596,80.282472,0.72,Inactive,Person,No,Sudden
2025-05-06 18:55:00,TT125,SID014,35.7,1164.0,104.0,13.082753,80.297184,0.792,Inactive,Person,No,Sudden
2025-05-06 19:00:00,TT350,SID008,33.3,1066.0,193.0,13.08689,80.292945,0.41,Active,Vehicle,No,Sudden
2025-05-06 19:05:00,TT125,SID014,33.5,1390.0,198.0,13.088443,80.284528,0.625,Inactive,Signal,No,Planned
2025-05-06 19:10:00,TT350,SID008,4.8,1040.0,47.0,13.089041,80.293231,0.584,Inactive,Signal,No,Planned
2025-05-06 19:15:00,TT350,SID008,11.5,1094.0,170.0,13.085039,80.2839,0.746,Inactive,Signal,No,Planned
2025-05-06 19:20:00,TT350,SID008,7.3,1361.0,105.0,13.085577,80.297543,0.932,Active,Vehicle,No,Sudden
2025-05-06 19:25:00,TT350,SID008,10.5,1883.0,111.0,13.081679,80.292998,0.834,Inactive,Vehicle,No,Sudden
2025-05-06 19:30:00,TT350,SID008,24.3,1353.0,115.0,13.075591,80.286793,0.523,Inactive,Vehicle,No,Sudden
2025-05-06 19:35:00,TT125,SID014,22.5,1822.0,92.0,13.075631,80.285197,0.505,Active,Person,No,Sudden
2025-05-06 19:40:00,TT125,SID014,36.5,1233.0,141.0,13.090083,80.283793,0.202,Active,Signal,No,Planned
2025-05-06 19:45:00,TT125,SID014,10.4,1859.0,37.0,13.080869,80.289235,0.7,Active,Person,No,Sudden
2025-05-06 19:50:00,TT350,SID008,28.5,1644.0,148.0,13.091959,80.284176,0.537,Active,Signal,No,Planned
2025-05-06 19:55:00,TT125,SID014,10.4,1920.0,95.0,13.093342,80.294259,0.814,Active,Vehicle,No,Sudden
2025-05-06 20:00:00,TT125,SID014,1.1,1177.0,66.0,13.092091,80.296689,0.394,Inactive,Person,No,Sudden
2025-05-06 20:05:00,TT350,SID008,27.9,1566.0,60.0,13.081164,80.281524,0.304,Inactive,Vehicle,No,Sudden
2025-05-06 20:10:00,TT125,SID014,14.2,1859.0,85.0,13.075696,80.287545,0.873,Inactive,Vehicle,No,Sudden
2025-05-06 20:15:00,TT125,SID014,31.6,1949.0,87.0,13.092897,80.28917,0.543,Inactive,Person,No,Sudden
2025-05-06 20:20:00,TT350,SID008,6.8,1267.0,141.0,13.084694,80.292525,0.8,Active,Vehicle,No,Sudden
2025-05-06 20:25:00,TT350,SID008,27.1,1951.0,102.0,13.090158,80.290733,0.153,Active,Vehicle,No,Sudden
2025-05-06 20:30:00,TT350,SID008,12.6,1063.0,76.0,13.077345,80.29328,0.962,Active,Vehicle,No,Sudden
2025-05-06 20:35:00,TT125,SID014,22.5,1397.0,197.0,13.092061,80.293357,0.566,Active,Signal,No,Planned
2025-05-06 20:40:00,TT350,SID008,32.8,1387.0,191.0,13.089735,80.286745,0.939,Inactive,Vehicle,No,Sudden
2025-05-06 20:45:00,TT125,SID014,21.9,1911.0,162.0,13.089314,80.282369,0.348,Inactive,Vehicle,No,Sudden
2025-05-06 20:50:00,TT125,SID014,15.2,1221.0,176.0,13.092156,80.285932,0.432,Inactive,Signal,No,Planned
2025-05-06 20:55:00,TT350,SID008,37.9,1624.0,114.0,13.085769,80.289157,0.697,Inactive,Vehicle,No,Sudden
2025-05-06 21:00:00,TT125,SID014,2.1,1443.0,148.0,13.090259,80.284218,0.151,Inactive,Person,No,Sudden
2025-05-06 21:05:00,TT350,SID008,32.0,1783.0,62.0,13.088233,80.290142,0.38,Inactive,Person,No,Sudden
2025-05-06 21:10:00,TT350,SID008,26.0,1119.0,180.0,13.091171,80.292952,0.897,Inactive,Person,No,Sudden
2025-05-06 21:15:00,TT350,SID008,16.8,1192.0,187.0,13.090162,80.281162,0.7,Inactive,Person,No,Sudden
2025-05-06 21:20:00,TT125,SID014,20.1,1561.0,53.0,13.093322,80.28567,0.304,Active,Person,No,Sudden
2025-05-06 21:25:00,TT350,SID008,3.2,1809.0,77.0,13.083435,80.298859,0.421,Inactive,Vehicle,No,Sudden
2025-05-06 21:30:00,TT125,SID014,1.8,1640.0,94.0,13.078554,80.294368,0.208,Active,Signal,No,Planned
2025-05-06 21:35:00,TT125,SID014,20.2,1157.0,132.0,13.085769,80.296185,0.428,Active,Vehicle,No,Sudden
2025-05-06 21:40:00,TT125,SID014,34.2,1206.0,128.0,13.086517,80.287264,0.219,Inactive,Signal,No,Planned
2025-05-06 21:45:00,TT125,SID014,33.6,1536.0,189.0,13.084681,80.286326,0.693,Active,Person,No,Sudden
2025-05-06 21:50:00,TT350,SID008,9.0,1508.0,137.0,13.077281,80.282103,0.062,Active,Signal,No,Planned
2025-05-06 21:55:00,TT350,SID008,34.2,1840.0,128.0,13.077706,80.296423,0.359,Active,Vehicle,No,Sudden
2025-05-06 22:00:00,TT125,SID014,7.6,1738.0,32.0,13.080361,80.290972,0.842,Active,Person,No,Sudden
2025-05-06 22:05:00,TT350,SID008,9.1,1557.0,87.0,13.082961,80.298331,0.419,Inactive,Person,No,Sudden
2025-05-06 22:10:00,TT350,SID008,25.3,1479.0,103.0,13.091741,80.2842,0.733,Active,Person,No,Sudden
2025-05-06 22:15:00,TT125,SID014,14.7,1291.0,32.0,13.082353,80.295148,0.503,Inactive,Person,No,Sudden
2025-05-06 22:20:00,TT125,SID014,3.1,1841.0,92.0,13.080813,80.293452,0.374,Active,Person,No,Sudden
2025-05-06 22:25:00,TT125,SID014,26.8,1587.0,107.0,13.079319,80.295966,0.705,Inactive,Person,No,Sudden
2025-05-06 22:30:00,TT350,SID008,35.5,1972.0,97.0,13.090653,80.285558,0.644,Inactive,Vehicle,No,Sudden
2025-05-06 22:35:00,TT350,SID008,36.6,1346.0,87.0,13.079944,80.282386,0.766,Active,Signal,No,Planned
2025-05-06 22:40:00,TT350,SID008,29.7,1842.0,157.0,13.089182,80.292223,0.005,Inactive,Person,No,Sudden
2025-05-06 22:45:00,TT125,SID014,29.2,1457.0,75.0,13.082693,80.288958,0.761,Active,Vehicle,No,Sudden
2025-05-06 22:50:00,TT350,SID008,32.5,1121.0,130.0,13.079405,80.286843,0.888,Inactive,Signal,No,Planned
2025-05-06 22:55:00,TT125,SID014,6.4,1982.0,132.0,13.093148,80.281635,0.32,Active,Person,No,Sudden
2025-05-06 23:00:00,TT350,SID008,6.5,1850.0,67.0,13.075472,80.295355,0.911,Active,Signal,No,Planned
2025-05-06 23:05:00,TT350,SID008,2.3,1342.0,102.0,13.080316,80.280984,0.711,Active,Vehicle,No,Sudden
2025-05-06 23:10:00,TT125,SID014,3.0,1600.0,86.0,13.089151,80.283756,0.339,Inactive,Signal,No,Planned
2025-05-06 23:15:00,TT350,SID008,38.8,1272.0,54.0,13.086963,80.289219,0.121,Active,Person,No,Sudden
2025-05-06 23:20:00,TT125,SID014,17.6,1699.0,115.0,13.07891,80.293826,0.139,Active,Person,No,Sudden
2025-05-06 23:25:00,TT125,SID014,12.2,1620.0,169.0,13.076098,80.29019,0.958,Active,Signal,No,Planned
2025-05-06 23:30:00,TT350,SID008,18.9,1578.0,81.0,13.083574,80.286438,0.132,Active,Person,No,Sudden
2025-05-06 23:35:00,TT125,SID014,11.8,1950.0,101.0,13.092946,80.286105,0.355,Inactive,Vehicle,No,Sudden
2025-05-06 23:40:00,TT350,SID008,7.4,1535.0,40.0,13.089715,80.282173,0.22,Active,Person,No,Sudden
2025-05-06 23:45:00,TT125,SID014,38.6,1816.0,59.0,13.086364,80.288624,0.694,Active,Vehicle,No,Sudden
2025-05-06 23:50:00,TT350,SID008,16.5,1553.0,125.0,13.091116,80.29272,0.805,Inactive,Vehicle,No,Sudden
2025-05-06 23:55:00,TT350,SID008,17.7,1488.0,36.0,13.090004,80.293867,0.548,Active,Vehicle,No,Sudden
2025-05-07 00:00:00,TT350,SID008,12.9,1241.0,154.0,13.081745,80.293177,0.219,Active,Signal,No,Planned
2025-05-07 00:05:00,TT350,SID008,0.1,1219.0,99.0,13.088789,80.288365,0.369,Inactive,Vehicle,No,Sudden
2025-05-07 00:10:00,TT125,SID014,1.6,1251.0,66.0,13.076871,80.282216,0.055,Active,Signal,No,Planned
2025-05-07 00:15:00,TT350,SID008,38.5,1323.0,31.0,13.089529,80.298307,0.81,Inactive,Signal,No,Planned
2025-05-07 00:20:00,TT125,SID014,0.9,1882.0,48.0,13.078719,80.291881,0.093,Active,Vehicle,No,Sudden
2025-05-07 00:25:00,TT125,SID014,37.2,1523.0,127.0,13.092161,80.288864,0.131,Active,Vehicle,No,Sudden
2025-05-07 00:30:00,TT125,SID014,39.5,1493.0,51.0,13.090897,80.288041,0.209,Inactive,Person,No,Sudden
2025-05-07 00:35:00,TT125,SID014,16.7,1433.0,186.0,13.0807,80.297978,0.226,Inactive,Vehicle,No,Sudden
2025-05-07 00:40:00,TT350,SID008,13.9,1542.0,190.0,13.088591,80.285169,0.285,Inactive,Person,No,Sudden
2025-05-07 00:45:00,TT125,SID014,23.7,1766.0,60.0,13.09335,80.281234,0.84,Inactive,Person,No,Sudden
2025-05-07 00:50:00,TT125,SID014,12.6,1778.0,134.0,13.087792,80.292819,0.383,Active,Person,No,Sudden
2025-05-07 00:55:00,TT125,SID014,16.3,1530.0,55.0,13.091747,80.293603,0.773,Inactive,Vehicle,No,Sudden
2025-05-07 01:00:00,TT350,SID008,2.6,1537.0,87.0,13.087013,80.297259,0.792,Inactive,Person,No,Sudden
2025-05-07 01:05:00,TT350,SID008,39.4,1737.0,101.0,13.090698,80.291261,0.64,Inactive,Signal,No,Planned
2025-05-07 01:10:00,TT350,SID008,30.4,1659.0,122.0,13.076119,80.282562,0.727,Active,Signal,No,Planned
2025-05-07 01:15:00,TT125,SID014,2.3,1352.0,44.0,13.081259,80.292055,0.805,Active,Vehicle,No,Sudden
2025-05-07 01:20:00,TT125,SID014,16.7,1498.0,130.0,13.078346,80.294381,0.752,Active,Vehicle,No,Sudden
2025-05-07 01:25:00,TT125,SID014,38.7,1504.0,102.0,13.078365,80.297752,0.232,Active,Signal,No,Planned
2025-05-07 01:30:00,TT125,SID014,36.5,1529.0,40.0,13.08224,80.28497,0.509,Active,Person,No,Sudden
2025-05-07 01:35:00,TT125,SID014,30.9,1945.0,127.0,13.088359,80.297603,0.103,Active,Signal,No,Planned
2025-05-07 01:40:00,TT350,SID008,33.4,1716.0,138.0,13.087284,80.288371,0.196,Inactive,Signal,No,Planned
2025-05-07 01:45:00,TT125,SID014,8.1,1977.0,103.0,13.076351,80.280977,0.606,Inactive,Vehicle,No,Sudden
2025-05-07 01:50:00,TT350,SID008,27.3,1795.0,73.0,13.07822,80.29204,0.52,Active,Person,No,Sudden
2025-05-07 01:55:00,TT350,SID008,18.5,1610.0,110.0,13.078305,80.298802,0.892,Active,Person,No,Sudden
2025-05-07 02:00:00,TT125,SID014,10.5,1563.0,96.0,13.075905,80.289175,0.475,Active,Signal,No,Planned
2025-05-07 02:05:00,TT350,SID008,30.2,1458.0,84.0,13.093049,80.293174,0.392,Inactive,Signal,No,Planned
2025-05-07 02:10:00,TT125,SID014,10.6,1243.0,166.0,13.088379,80.284512,0.304,Inactive,Signal,No,Planned
2025-05-07 02:15:00,TT350,SID008,11.0,1069.0,97.0,13.090269,80.286588,0.366,Inactive,Person,No,Sudden
2025-05-07 02:20:00,TT125,SID014,39.2,1726.0,183.0,13.090192,80.294751,0.12,Inactive,Signal,No,Planned
2025-05-07 02:25:00,TT350,SID008,29.1,1666.0,84.0,13.084161,80.298068,0.15,Active,Signal,No,Planned
2025-05-07 02:30:00,TT350,SID008,21.7,1162.0,131.0,13.078548,80.284501,0.406,Inactive,Person,No,Sudden
2025-05-07 02:35:00,TT350,SID008,34.0,1220.0,126.0,13.086062,80.289085,0.317,Active,Person,No,Sudden
2025-05-07 02:40:00,TT125,SID014,8.6,1078.0,148.0,13.079232,80.294903,0.821,Inactive,Signal,No,Planned
2025-05-07 02:45:00,TT125,SID014,16.0,1289.0,133.0,13.084126,80.281994,0.965,Active,Signal,No,Planned
2025-05-07 02:50:00,TT350,SID008,35.2,1897.0,167.0,13.092892,80.286146,0.107,Inactive,Signal,No,Planned
2025-05-07 02:55:00,TT125,SID014,26.0,1690.0,147.0,13.087262,80.283711,0.231,Inactive,Person,No,Sudden
2025-05-07 03:00:00,TT125,SID014,13.5,1988.0,65.0,13.08454,80.292009,0.853,Inactive,Person,No,Sudden
2025-05-07 03:05:00,TT350,SID008,17.0,1244.0,97.0,13.091081,80.28572,0.377,Inactive,Signal,No,Planned
2025-05-07 03:10:00,TT125,SID014,24.9,1453.0,93.0,13.092052,80.283825,0.613,Inactive,Signal,No,Planned
2025-05-07 03:15:00,TT350,SID008,3.1,1961.0,93.0,13.084675,80.291674,0.42,Inactive,Vehicle,No,Sudden
2025-05-07 03:20:00,TT125,SID014,13.0,1516.0,84.0,13.08459,80.285546,0.803,Inactive,Vehicle,No,Sudden
2025-05-07 03:25:00,TT125,SID014,36.9,1510.0,183.0,13.07612,80.281996,0.528,Active,Vehicle,No,Sudden
2025-05-07 03:30:00,TT125,SID014,2.3,1852.0,67.0,13.075966,80.283868,0.715,Inactive,Vehicle,No,Sudden
2025-05-07 03:35:00,TT125,SID014,10.5,1914.0,128.0,13.084964,80.287374,0.32,Inactive,Person,No,Sudden
2025-05-07 03:40:00,TT350,SID008,15.2,1996.0,117.0,13.075406,80.290551,0.706,Active,Person,No,Sudden
2025-05-07 03:45:00,TT125,SID014,22.3,1005.0,186.0,13.079686,80.292901,0.946,Inactive,Signal,No,Planned
2025-05-07 03:50:00,TT350,SID008,23.9,1799.0,126.0,13.082343,80.292454,0.45,Inactive,Signal,No,Planned
2025-05-07 03:55:00,TT125,SID014,3.4,1941.0,105.0,13.091559,80.284442,0.622,Inactive,Person,No,Sudden
2025-05-07 04:00:00,TT350,SID008,16.9,1978.0,99.0,13.083997,80.28484,0.901,Inactive,Person,No,Sudden
2025-05-07 04:05:00,TT125,SID014,18.7,1254.0,70.0,13.082275,80.281406,0.278,Active,Person,No,Sudden
2025-05-07 04:10:00,TT350,SID008,13.0,1601.0,68.0,13.086892,80.298789,0.59,Active,Vehicle,No,Sudden
2025-05-07 04:15:00,TT350,SID008,31.6,1223.0,84.0,13.088863,80.2846,0.469,Inactive,Person,No,Sudden
2025-05-07 04:20:00,TT125,SID014,39.9,1954.0,88.0,13.093398,80.291921,0.742,Inactive,Person,No,Sudden
2025-05-07 04:25:00,TT125,SID014,7.0,1452.0,93.0,13.089816,80.29494,0.714,Inactive,Person,No,Sudden
2025-05-07 04:30:00,TT350,SID008,0.5,1721.0,186.0,13.084474,80.297117,0.559,Active,Person,No,Sudden
2025-05-07 04:35:00,TT125,SID014,26.8,1584.0,129.0,13.091424,80.290394,0.651,Active,Person,No,Sudden
2025-05-07 04:40:00,TT350,SID008,1.7,1029.0,82.0,13.093346,80.294048,0.465,Active,Signal,No,Planned
2025-05-07 04:45:00,TT125,SID014,20.2,1904.0,168.0,13.09292,80.293772,0.888,Active,Person,No,Sudden
2025-05-07 04:50:00,TT125,SID014,22.2,1592.0,185.0,13.088354,80.291517,0.348,Inactive,Signal,No,Planned
2025-05-07 04:55:00,TT125,SID014,19.5,1987.0,46.0,13.090013,80.288284,0.791,Active,Signal,No,Planned
2025-05-07 05:00:00,TT350,SID008,26.0,1931.0,31.0,13.089212,80.295627,0.612,Active,Vehicle,No,Sudden
2025-05-07 05:05:00,TT125,SID014,32.0,1518.0,39.0,13.082756,80.294604,0.7,Active,Vehicle,No,Sudden
2025-05-07 05:10:00,TT125,SID014,17.3,1043.0,93.0,13.089231,80.28096,0.076,Inactive,Vehicle,No,Sudden
2025-05-07 05:15:00,TT125,SID014,24.2,1525.0,114.0,13.076591,80.286828,0.262,Active,Vehicle,No,Sudden
2025-05-07 05:20:00,TT125,SID014,12.7,1844.0,179.0,13.087714,80.297599,0.291,Inactive,Person,No,Sudden
